stimulus,video,trial,frame,eye,lultrial,nth_annotation,noticeRadios,width,height,top,left,pupil_area,eye_area,pupil_area_rel
IPL8090a_eye_right_7993.png,IPL8090a,3,7993,right,non-lullaby,1,clearly,26.5,25.5,111.5,174,530.7328089158257,6890.5,0.07702384571741175
IPL8090a_eye_right_8013.png,IPL8090a,3,8013,right,non-lullaby,1,difficult,27,27.5,113,176,583.1581363226053,7134.5,0.08173777227873086
IPL8090a_eye_right_8033.png,IPL8090a,3,8033,right,non-lullaby,1,blink,NA,NA,NA,NA,NA,4014,NA
IPL8090a_eye_right_8053.png,IPL8090a,3,8053,right,non-lullaby,1,clearly,32.5,31.5,103,156.5,804.0513697781377,6751.5,0.1190922565027235
IPL8090a_eye_right_8073.png,IPL8090a,3,8073,right,non-lullaby,1,clearly,28.5,28,109.5,161.5,626.7477343911637,6452,0.0971400704264048
IPL8090a_eye_right_8093.png,IPL8090a,3,8093,right,non-lullaby,1,clearly,31,30.5,107,160,742.5939634922873,6878.5,0.10795870662096203
IPL8090a_eye_right_8113.png,IPL8090a,3,8113,right,non-lullaby,1,difficult,29,30,113.5,179.5,683.29640215578,7559,0.09039507899930943
IPL8090a_eye_right_8113.png,IPL8090a,3,8113,right,non-lullaby,2,difficult,29.5,28,115,179.5,648.7388829662923,7559,0.08582337385451677
IPL8090a_eye_right_8133.png,IPL8090a,3,8133,right,non-lullaby,1,difficult,29,29,114,175,660.519855417254,7801,0.08467117746663941
IPL8090a_eye_right_8153.png,IPL8090a,3,8153,right,non-lullaby,1,clearly,26.5,25.5,116,176.5,530.7328089158257,7625,0.06960430280863288
IPL8090a_eye_right_9493.png,IPL8090a,5,9493,right,non-lullaby,1,clearly,40.5,38,112.5,163,1208.727773468673,8700,0.13893422683547965
IPL8090a_eye_right_9513.png,IPL8090a,5,9513,right,non-lullaby,1,clearly,38.5,35.5,111,155,1073.4429398234624,7205,0.14898583481241673
IPL8090a_eye_right_9533.png,IPL8090a,5,9533,right,non-lullaby,1,clearly,35.5,37.5,114,171.5,1045.561305022853,7733.5,0.13519897911978446
IPL8090a_eye_right_9553.png,IPL8090a,5,9553,right,non-lullaby,1,clearly,41,37,113,165,1191.4490138739288,7379,0.16146483451333904
IPL8090a_eye_right_9553.png,IPL8090a,5,9553,right,non-lullaby,2,clearly,38.5,39.5,109.5,166,1194.3942569866695,7379,0.16186397302976954
IPL8090a_eye_right_9573.png,IPL8090a,5,9573,right,non-lullaby,1,clearly,41,36.5,115.5,165.5,1175.3483515242813,7705,0.15254358877667504
IPL8090a_eye_right_9593.png,IPL8090a,5,9593,right,non-lullaby,1,clearly,41,40.5,111,137.5,1304.1536503214627,7232,0.1803309804094943
IPL8090a_eye_right_9613.png,IPL8090a,5,9613,right,non-lullaby,1,clearly,39.5,37,112.5,152.5,1147.8594158053706,7587.5,0.15128295430713287
IPL8090a_eye_right_9633.png,IPL8090a,5,9633,right,non-lullaby,1,clearly,35,34,116,174,934.6238144429634,8154,0.11462151268616182
IPL8090a_eye_right_9653.png,IPL8090a,5,9653,right,non-lullaby,1,clearly,36,39,115.5,166.5,1102.6990214100174,8161,0.13511812540252632
IPL8090a_eye_right_9673.png,IPL8090a,5,9673,right,non-lullaby,1,clearly,37,35.5,111,166,1031.6204876225484,7603,0.13568597759076
IPL8090a_eye_right_9673.png,IPL8090a,5,9673,right,non-lullaby,2,clearly,35,36,111.5,168,989.6016858807848,7603,0.1301593694437439
IPL8090a_eye_right_9693.png,IPL8090a,5,9693,right,non-lullaby,1,clearly,36.5,38.5,109,167,1103.6807691142642,7521,0.1467465455543497
IPL8090a_eye_right_9713.png,IPL8090a,5,9713,right,non-lullaby,1,clearly,36,35,111,170,989.6016858807849,7268.5,0.1361493686291236
IPL8090a_eye_right_9733.png,IPL8090a,5,9733,right,non-lullaby,1,clearly,38.5,34,101,149,1028.08619588726,6157.5,0.16696487143926267
IPL8090a_eye_right_9753.png,IPL8090a,5,9753,right,non-lullaby,1,clearly,37.5,33,110.5,161.5,971.9302272043423,7753.5,0.12535374053064322
IPL8090a_eye_right_9773.png,IPL8090a,5,9773,right,non-lullaby,1,clearly,33.5,33.5,113,174,881.4130888727863,7435.5,0.11854119949872723
IPL8090a_eye_right_9793.png,IPL8090a,5,9793,right,non-lullaby,1,clearly,35.5,35,110.5,171.5,975.8572180213296,7438.5,0.131190054180457
IPL8090a_eye_right_9813.png,IPL8090a,5,9813,right,non-lullaby,1,clearly,32.5,38,109.5,175.5,969.9667317958485,7343.5,0.13208507275765624
IPL8090a_eye_right_9833.png,IPL8090a,5,9833,right,non-lullaby,1,clearly,36,35,116,170.5,989.6016858807849,7747,0.12773998785088225
IPL8090a_eye_right_9853.png,IPL8090a,5,9853,right,non-lullaby,1,clearly,35.5,36.5,112.5,149.5,1017.6796702222437,7570,0.13443588774402163
IPL8090a_eye_right_9873.png,IPL8090a,5,9873,right,non-lullaby,1,clearly,36.5,38,110.5,158,1089.3472526322607,7931,0.13735307686701057
IPL8090a_eye_right_9893.png,IPL8090a,5,9893,right,non-lullaby,1,clearly,31.5,35.5,117,177.5,878.2714962191966,8377,0.10484320117216146
IPL8090a_eye_right_9913.png,IPL8090a,5,9913,right,non-lullaby,1,clearly,32.5,30.5,119.5,173.5,778.5259294677205,8239.5,0.09448703555649257
IPL8090a_eye_right_9933.png,IPL8090a,5,9933,right,non-lullaby,1,clearly,35.5,38.5,115,171.5,1073.4429398234624,8313.5,0.1291204594723597
IPL8090a_eye_right_9953.png,IPL8090a,5,9953,right,non-lullaby,1,clearly,35,37.5,116,172.5,1030.8350894591508,8082.5,0.12753913881338086
IPL8090a_eye_right_9973.png,IPL8090a,5,9973,right,non-lullaby,1,clearly,39.5,37.5,113,154,1163.3710295324704,8076,0.14405287636608102
IPL8090a_eye_right_9993.png,IPL8090a,5,9993,right,non-lullaby,1,clearly,39.5,38.5,114,164.5,1194.3942569866695,8841,0.13509719002224516
IPL8090a_eye_right_10013.png,IPL8090a,5,10013,right,non-lullaby,1,clearly,41.5,38.5,112,160,1254.8699155682732,8000,0.15685873944603415
IPL8090a_eye_right_10033.png,IPL8090a,5,10033,right,non-lullaby,1,clearly,35.5,38,116,176,1059.5021224231577,8337.5,0.1270767163326126
IPL8090a_eye_right_10053.png,IPL8090a,5,10053,right,non-lullaby,1,clearly,34,33,107,176,881.216739331937,7152.5,0.1232040180820604
IPL8090a_eye_right_10073.png,IPL8090a,5,10073,right,non-lullaby,1,blink,NA,NA,NA,NA,NA,6200.5,NA
IPL8090a_eye_right_10093.png,IPL8090a,5,10093,right,non-lullaby,1,clearly,37.5,33,107.5,167,971.9302272043423,7638.5,0.12724098019301464
IPL8090a_eye_right_10113.png,IPL8090a,5,10113,right,non-lullaby,1,clearly,37,36.5,113.5,180.5,1060.680219668254,7864,0.1348779526536437
IPL8090a_eye_right_10133.png,IPL8090a,5,10133,right,non-lullaby,1,clearly,32.5,31.5,116.5,181,804.0513697781377,8209.5,0.09794157619564378
IPL8090a_eye_right_10133.png,IPL8090a,5,10133,right,non-lullaby,2,clearly,34.5,37.5,114.5,180.5,1016.1088738954487,8209.5,0.12377232156592347
IPL8090a_eye_right_10153.png,IPL8090a,5,10153,right,non-lullaby,1,clearly,35,36.5,117,177.5,1003.3461537402402,8561,0.11719964417010165
IPL8090a_eye_right_10173.png,IPL8090a,5,10173,right,non-lullaby,1,clearly,34.5,37.5,115,180,1016.1088738954487,8208.5,0.12378740012127047
IPL8090a_eye_right_10193.png,IPL8090a,5,10193,right,non-lullaby,1,clearly,42.5,41,107.5,151.5,1368.5562997200536,7659,0.17868602947121734
IPL8090a_eye_right_10213.png,IPL8090a,5,10213,right,non-lullaby,1,clearly,42.5,40.5,108,151.5,1351.8665887478578,7584.5,0.17824069994697841
IPL8090a_eye_right_10233.png,IPL8090a,5,10233,right,non-lullaby,1,clearly,38,36,112.5,141.5,1074.4246875277092,7746,0.13870703427933245
IPL8090a_eye_right_10253.png,IPL8090a,5,10253,right,non-lullaby,1,clearly,35,37,109,150,1017.0906215996955,7795,0.1304798744836043
IPL8090a_eye_right_10273.png,IPL8090a,5,10273,right,non-lullaby,1,clearly,35.5,37,116.5,174.5,1031.6204876225484,8930,0.1155230109319763
IPL8090a_eye_right_10293.png,IPL8090a,5,10293,right,non-lullaby,1,clearly,34,38,116,174.5,1014.7344271095033,8736.5,0.11614884989521013
IPL8090a_eye_right_10313.png,IPL8090a,5,10313,right,non-lullaby,1,clearly,34.5,34,116.5,175.5,921.2720456652069,8329,0.11061016276446234
IPL8090a_eye_right_10313.png,IPL8090a,5,10313,right,non-lullaby,2,clearly,34.5,34.5,117,175,934.8201639838128,8329,0.11223678280511619
IPL8090a_eye_right_10393.png,IPL8090a,6,10393,right,lullaby,1,difficult,35,34,110.5,167,934.6238144429634,8432.5,0.11083591039940272
IPL8090a_eye_right_10413.png,IPL8090a,6,10413,right,lullaby,1,difficult,39.5,40,97.5,148,1240.9290981679683,6494,0.19108855838742966
IPL8090a_eye_right_10433.png,IPL8090a,6,10433,right,lullaby,1,clearly,38,35,109.5,151.5,1044.5795573186062,7562,0.1381353553714105
IPL8090a_eye_right_10453.png,IPL8090a,6,10453,right,lullaby,1,clearly,34.5,34,111,157,921.2720456652069,7509,0.12268904590028058
IPL8090a_eye_right_10473.png,IPL8090a,6,10473,right,lullaby,1,clearly,34,35,109.5,157,934.6238144429635,7642.5,0.12229294268144764
IPL8090a_eye_right_10493.png,IPL8090a,6,10493,right,lullaby,1,clearly,41,38,110,152.5,1223.6503385732244,7606,0.16087961327546996
IPL8090a_eye_right_10513.png,IPL8090a,6,10513,right,lullaby,1,clearly,42.5,40,108.5,153,1335.176877775662,7485,0.17838034439220601
IPL8090a_eye_right_10513.png,IPL8090a,6,10513,right,lullaby,2,difficult,37,33,110,154.5,958.9711575082844,7485,0.12811905911934326
IPL8090a_eye_right_10533.png,IPL8090a,6,10533,right,lullaby,1,clearly,33,36.5,106.5,153.5,946.0120878122265,7622.5,0.1241078501557529
IPL8090a_eye_right_10533.png,IPL8090a,6,10533,right,lullaby,2,clearly,38.5,40,104.5,151.5,1209.5131716320705,7622.5,0.15867670339548318
IPL8090a_eye_right_10553.png,IPL8090a,6,10553,right,lullaby,1,clearly,35.5,35,110.5,158,975.8572180213296,7804,0.12504577370852507
IPL8090a_eye_right_10573.png,IPL8090a,6,10573,right,lullaby,1,clearly,39,35,109.5,162,1072.0684930375169,8202,0.13070818008260388
IPL8090a_eye_right_10593.png,IPL8090a,6,10593,right,lullaby,1,clearly,38,38,113,173.5,1134.1149479459152,8577.5,0.13221975493394522
IPL8090a_eye_right_10613.png,IPL8090a,6,10613,right,lullaby,1,clearly,37,35,114.5,172.5,1017.0906215996955,8553.5,0.11890929112055831
IPL8090a_eye_right_10613.png,IPL8090a,6,10613,right,lullaby,2,clearly,35,30,117,172.5,824.6680715673207,8553.5,0.09641293874639863
IPL8090a_eye_right_10633.png,IPL8090a,6,10633,right,lullaby,1,clearly,40.5,39.5,111,155.5,1256.4407118950678,7961,0.1578244833431815
IPL8090a_eye_right_10653.png,IPL8090a,6,10653,right,lullaby,1,clearly,33,33,112.5,157,855.2985999398212,7880,0.10854043146444431
IPL8090a_eye_right_10673.png,IPL8090a,6,10673,right,lullaby,1,estimate,40.5,42,79.5,151,1335.9622759390595,5386,0.24804349720368724
IPL8090a_eye_right_10693.png,IPL8090a,6,10693,right,lullaby,1,clearly,33.5,34,108,159,894.5685081096935,7523,0.11891114025118883
IPL8090a_eye_right_10713.png,IPL8090a,6,10713,right,lullaby,1,clearly,30,36.5,108,147,860.0109889202058,7622,0.11283271961692545
IPL8090a_eye_right_10733.png,IPL8090a,6,10733,right,lullaby,1,difficult,33,36,100.5,160.5,933.0530181161686,6864.5,0.13592439625845562
IPL8090a_eye_right_10753.png,IPL8090a,6,10753,right,lullaby,1,clearly,35.5,31.5,108.5,161.5,878.2714962191966,7847,0.11192449295516714
IPL8090a_eye_right_10773.png,IPL8090a,6,10773,right,lullaby,1,difficult,23,31,119,155,559.9888905023806,8286,0.06758253566285066
IPL8090a_eye_right_10793.png,IPL8090a,6,10793,right,lullaby,1,clearly,33,30.5,114.5,162.5,790.5032514595317,7815,0.10115204753160995
IPL8090a_eye_right_10813.png,IPL8090a,6,10813,right,lullaby,1,clearly,33,34.5,113.5,159.5,894.1758090279949,7835.5,0.11411853857800969
IPL8090a_eye_right_10833.png,IPL8090a,6,10833,right,lullaby,1,clearly,32.5,32.5,107,152.5,829.5768100885547,6892,0.12036808039590173
IPL8090a_eye_right_10853.png,IPL8090a,6,10853,right,lullaby,1,clearly,37.5,36,108,164,1060.2875205865553,7732,0.1371297879703253
IPL8090a_eye_right_10873.png,IPL8090a,6,10873,right,lullaby,1,clearly,38,36,109.5,164.5,1074.4246875277092,8141.5,0.13196888626514883
IPL8090a_eye_right_10893.png,IPL8090a,6,10893,right,lullaby,1,clearly,32,35,111,166,879.645943005142,8298,0.10600698276755147
IPL8090a_eye_right_10893.png,IPL8090a,6,10893,right,lullaby,2,clearly,30,33,111,168.5,777.5441817634737,8298,0.09370260083917495
IPL8090a_eye_right_10913.png,IPL8090a,6,10913,right,lullaby,1,clearly,32,32,112,165.5,804.247719318987,8176.5,0.09836087804304862
IPL8090a_eye_right_10933.png,IPL8090a,6,10933,right,lullaby,1,clearly,34.5,33.5,111,165,907.7239273466008,8386,0.10824277693138575
IPL8090a_eye_right_10953.png,IPL8090a,6,10953,right,lullaby,1,clearly,35,34,113,160,934.6238144429634,8039,0.11626120343860721
IPL8090a_eye_right_10973.png,IPL8090a,6,10973,right,lullaby,1,clearly,40,34,112,165.5,1068.1415022205297,8349,0.12793645972218584
IPL8090a_eye_right_10993.png,IPL8090a,6,10993,right,lullaby,1,clearly,34.5,32.5,111,172.5,880.6276907093888,7495,0.11749535566502853
IPL8090a_eye_right_11013.png,IPL8090a,6,11013,right,lullaby,1,clearly,36,32.5,114.5,148.5,918.9158511750145,8087.5,0.11362174357650874
IPL8090a_eye_right_11033.png,IPL8090a,6,11033,right,lullaby,1,clearly,32.5,35.5,110,150.5,906.1531310198059,7411,0.12227137107270353
IPL8090a_eye_right_11053.png,IPL8090a,6,11053,right,lullaby,1,clearly,33,30,114.5,157.5,777.5441817634738,8020,0.0969506461051713
IPL8090a_eye_right_11073.png,IPL8090a,6,11073,right,lullaby,1,clearly,36,32,112,158.5,904.7786842338604,7535.5,0.1200688320926097
IPL8090a_eye_right_11093.png,IPL8090a,6,11093,right,lullaby,1,clearly,36,33.5,109.5,154.5,947.1901850573227,7558.5,0.12531457102035096
IPL8090a_eye_right_11113.png,IPL8090a,6,11113,right,lullaby,1,clearly,34.5,31.5,115,157,853.531454072177,7849,0.10874397427343317
IPL8090a_eye_right_11133.png,IPL8090a,6,11133,right,lullaby,1,clearly,35.5,33.5,113,180.5,934.0347658204154,7846,0.11904598085908939
IPL8090a_eye_right_11153.png,IPL8090a,6,11153,right,lullaby,1,clearly,33,35.5,112,180.5,920.0939484201107,7655.5,0.1201873095709112
IPL8090a_eye_right_11173.png,IPL8090a,6,11173,right,lullaby,1,clearly,31,33,115,182,803.4623211555895,7857,0.1022607001598052
IPL8090a_eye_right_11193.png,IPL8090a,6,11193,right,lullaby,1,difficult,37,31.5,102.5,149,915.381559439726,6131,0.1493037937432272
IPL8090a_eye_right_11213.png,IPL8090a,6,11213,right,lullaby,1,clearly,36,32,107.5,156,904.7786842338604,7422.5,0.12189675772770096
IPL8090a_eye_right_12553.png,IPL8090a,8,12553,right,lullaby,1,clearly,37.5,33.5,111,169.5,986.6564427680444,8571.5,0.11510895908161282
IPL8090a_eye_right_12573.png,IPL8090a,8,12573,right,lullaby,1,clearly,35.5,35,111,154,975.8572180213296,7598.5,0.12842761308433634
IPL8090a_eye_right_12593.png,IPL8090a,8,12593,right,lullaby,1,clearly,31.5,35,110.5,155,865.9014751456867,7528,0.11502410668779048
IPL8090a_eye_right_12613.png,IPL8090a,8,12613,right,lullaby,1,clearly,33,32,115,153.5,829.3804605477054,7616.5,0.10889259640881054
IPL8090a_eye_right_12633.png,IPL8090a,8,12633,right,lullaby,1,clearly,37.5,36,111.5,151.5,1060.2875205865553,8002,0.13250281436972697
IPL8090a_eye_right_12653.png,IPL8090a,8,12653,right,lullaby,1,clearly,34.5,34.5,113.5,155,934.8201639838128,7802,0.11981801640397498
IPL8090a_eye_right_12673.png,IPL8090a,8,12673,right,lullaby,1,clearly,37.5,35,94.5,156,1030.8350894591508,6480.5,0.1590672154091738
IPL8090a_eye_right_12693.png,IPL8090a,8,12693,right,lullaby,1,clearly,33,34,107.5,153.5,881.216739331937,7402.5,0.11904312588070746
IPL8090a_eye_right_12713.png,IPL8090a,8,12713,right,lullaby,1,clearly,35,35,110.5,153,962.1127501618741,7680.5,0.1252669422774395
IPL8090a_eye_right_12713.png,IPL8090a,8,12713,right,lullaby,2,clearly,35,34.5,112,153,948.3682823024187,7680.5,0.12347741453061893
IPL8090a_eye_right_12733.png,IPL8090a,8,12733,right,lullaby,1,clearly,34,34.5,111,153,921.2720456652069,7495,0.12291821823418371
IPL8090a_eye_right_12753.png,IPL8090a,8,12753,right,lullaby,1,clearly,33,33.5,112,155.5,868.2576696358791,7716,0.11252691415706054
IPL8090a_eye_right_12773.png,IPL8090a,8,12773,right,lullaby,1,clearly,36,33.5,114.5,154,947.1901850573227,7754.5,0.12214716423461508
IPL8090a_eye_right_12793.png,IPL8090a,8,12793,right,lullaby,1,clearly,34.5,32,112.5,155.5,867.0795723907829,7474,0.11601278731479568
IPL8090a_eye_right_12813.png,IPL8090a,8,12813,right,lullaby,1,clearly,34.5,33.5,106.5,174,907.7239273466008,7550,0.12022833474789414
IPL8090a_eye_right_12833.png,IPL8090a,8,12833,right,lullaby,1,clearly,30.5,33,114,180,790.5032514595317,8457,0.09347324718689036
IPL8090a_eye_right_12853.png,IPL8090a,8,12853,right,lullaby,1,clearly,32.5,32.5,113.5,178,829.5768100885547,8208.5,0.10106314309417734
IPL8090a_eye_right_12873.png,IPL8090a,8,12873,right,lullaby,1,clearly,38,33,114.5,152.5,984.8892969004,7661.5,0.12855045316196567
IPL8090a_eye_right_12893.png,IPL8090a,8,12893,right,lullaby,1,clearly,35,37.5,111,152,1030.8350894591508,7668,0.1344333710823097
IPL8090a_eye_right_12913.png,IPL8090a,8,12913,right,lullaby,1,clearly,33.5,33,112,152.5,868.2576696358791,7435.5,0.11677192786441787
IPL8090a_eye_right_12933.png,IPL8090a,8,12933,right,lullaby,1,clearly,31.5,31.5,110.5,153.5,779.311327631118,7085,0.10999454165576825
IPL8090a_eye_right_12953.png,IPL8090a,8,12953,right,lullaby,1,clearly,36.5,36.5,107.5,153,1046.3467031862504,7505,0.13941994712674888
IPL8090a_eye_right_12973.png,IPL8090a,8,12973,right,lullaby,1,clearly,32,31.5,95.5,152.5,791.6813487046279,5467,0.14481092897468958
IPL8090a_eye_right_12993.png,IPL8090a,8,12993,right,lullaby,1,clearly,33,31.5,106.5,151.5,816.4213908516475,6792.5,0.12019453674665403
IPL8090a_eye_right_13013.png,IPL8090a,8,13013,right,lullaby,1,clearly,36,34.5,107.5,152.5,975.4645189396308,7209.5,0.13530265884452886
IPL8090a_eye_right_13033.png,IPL8090a,8,13033,right,lullaby,1,clearly,33,33,106.5,150.5,855.2985999398212,6729.5,0.12709690169252116
IPL8090a_eye_right_13053.png,IPL8090a,8,13053,right,lullaby,1,clearly,33,35.5,106.5,154,920.0939484201107,6813.5,0.13503983979160647
IPL8090a_eye_right_13053.png,IPL8090a,8,13053,right,lullaby,2,clearly,32.5,34,108.5,155.5,867.8649705541803,6813.5,0.12737432605183538
IPL8090a_eye_right_13073.png,IPL8090a,8,13073,right,lullaby,1,clearly,34.5,34,110,152,921.2720456652069,7098.5,0.1297840453145322
IPL8090a_eye_right_13073.png,IPL8090a,8,13073,right,lullaby,2,clearly,35,33.5,110.5,151,920.8793465835081,7098.5,0.12972872389709209
IPL8090a_eye_right_13093.png,IPL8090a,8,13093,right,lullaby,1,clearly,34.5,35.5,108.5,153.5,961.9164006210248,7024.5,0.1369373479423482
IPL8090a_eye_right_13113.png,IPL8090a,8,13113,right,lullaby,1,clearly,34.5,34.5,109,155.5,934.8201639838128,6943.5,0.13463241362192163
IPL8090a_eye_right_13133.png,IPL8090a,8,13133,right,lullaby,1,clearly,37.5,37,110,150.5,1089.7399517139595,7236.5,0.15058936664326117
IPL8090a_eye_right_13153.png,IPL8090a,8,13153,right,lullaby,1,clearly,33,32,113.5,152.5,829.3804605477054,7240,0.11455531223034605
IPL8090a_eye_right_13153.png,IPL8090a,8,13153,right,lullaby,2,clearly,35,35.5,111,151.5,975.8572180213295,7240,0.13478690856648198
IPL8090a_eye_right_13173.png,IPL8090a,8,13173,right,lullaby,1,clearly,33.5,33,111,152.5,868.2576696358791,7457,0.11643525139276908
IPL8090a_eye_right_13193.png,IPL8090a,8,13193,right,lullaby,1,clearly,36,36.5,109,157.5,1032.0131867042471,7450,0.13852525996030163
IPL8090a_eye_right_13213.png,IPL8090a,8,13213,right,lullaby,1,clearly,35.5,35.5,108.5,157.5,989.7980354216343,7387,0.13399188241798216
IPL8090a_eye_right_13233.png,IPL8090a,8,13233,right,lullaby,1,clearly,38,37,108,157,1104.2698177368122,7576,0.14575895165480626
IPL8090a_eye_right_13253.png,IPL8090a,8,13253,right,lullaby,1,clearly,35,35,108.5,156,962.1127501618741,7150,0.1345612237988635
IPL8090a_eye_right_13273.png,IPL8090a,8,13273,right,lullaby,1,clearly,36.5,35.5,112,156.5,1017.6796702222435,7480,0.13605343184789354
IPL8090a_eye_right_13293.png,IPL8090a,8,13293,right,lullaby,1,clearly,37.5,35.5,107.5,156,1045.561305022853,7057.5,0.14814896280876416
IPL8090a_eye_right_13313.png,IPL8090a,8,13313,right,lullaby,1,clearly,36,32,99.5,169,904.7786842338604,6058.5,0.14934037868017833
IPL8090a_eye_right_13333.png,IPL8090a,8,13333,right,lullaby,1,clearly,38.5,37.5,103.5,155.5,1133.918598405066,7502,0.1511488400966497
IPL8090a_eye_right_13353.png,IPL8090a,8,13353,right,lullaby,1,clearly,33,33.5,109.5,159.5,868.2576696358791,7520.5,0.1154521201563565
IPL8090a_eye_right_13373.png,IPL8090a,8,13373,right,lullaby,1,clearly,32,33,110,158.5,829.3804605477054,7563,0.10966289310428473
IPL8090a_eye_right_13453.png,IPL8090a,9,13453,right,non-lullaby,1,clearly,36.5,36.5,105.5,153.5,1046.3467031862504,6740,0.15524431798015584
IPL8090a_eye_right_13453.png,IPL8090a,9,13453,right,non-lullaby,2,clearly,40.5,40,103,153,1272.345024703866,6740,0.1887752262171908
IPL8090a_eye_right_13473.png,IPL8090a,9,13473,right,non-lullaby,1,clearly,39.5,35.5,109.5,178.5,1101.3245746240718,7606.5,0.1447872969991549
IPL8090a_eye_right_13493.png,IPL8090a,9,13493,right,non-lullaby,1,clearly,41.5,39,111,180.5,1271.1669274587703,7868,0.16156163287478015
IPL8090a_eye_right_13493.png,IPL8090a,9,13493,right,non-lullaby,2,clearly,38,39,110,182,1163.9600781550182,7868,0.14793595299377454
IPL8090a_eye_right_13513.png,IPL8090a,9,13513,right,non-lullaby,1,clearly,40.5,37.5,114.5,181.5,1192.8234606598746,8197,0.14551951453701045
IPL8090a_eye_right_13533.png,IPL8090a,9,13533,right,non-lullaby,1,clearly,33.5,33,113.5,184.5,868.2576696358791,8270.5,0.1049824883182249
IPL8090a_eye_right_13553.png,IPL8090a,9,13553,right,non-lullaby,1,clearly,36.5,33,117.5,159,946.0120878122264,8284.5,0.11419060749740194
IPL8090a_eye_right_13553.png,IPL8090a,9,13553,right,non-lullaby,2,clearly,39,34,116.5,156.5,1041.4379646650164,8284.5,0.1257092117406019
IPL8090a_eye_right_13573.png,IPL8090a,9,13573,right,non-lullaby,1,clearly,33,30.5,112.5,184,790.5032514595317,7734.5,0.10220482920156852
IPL8090a_eye_right_13593.png,IPL8090a,9,13593,right,non-lullaby,1,clearly,31,33.5,115.5,183,815.63599268825,8217.5,0.09925597720574993
IPL8090a_eye_right_13613.png,IPL8090a,9,13613,right,non-lullaby,1,clearly,34,31.5,115.5,177,841.1614329986671,8173,0.10291954398613326
IPL8090a_eye_right_13633.png,IPL8090a,9,13633,right,non-lullaby,1,clearly,32.5,31,116.5,180,791.2886496229291,8034.5,0.0984863587806247
IPL8090a_eye_right_13653.png,IPL8090a,9,13653,right,non-lullaby,1,clearly,34,32,115,161,854.5132017764238,8187.5,0.1043680246444487
IPL8090a_eye_right_13673.png,IPL8090a,9,13673,right,non-lullaby,1,clearly,38.5,36,113,158.5,1088.5618544688634,7772,0.14006199877365716
IPL8090a_eye_right_13693.png,IPL8090a,9,13693,right,non-lullaby,1,clearly,39.5,39,107.5,155,1209.9058707137692,7136,0.1695495895058533
IPL8090a_eye_right_13713.png,IPL8090a,9,13713,right,non-lullaby,1,clearly,34,36.5,111,181.5,974.6791207762334,8126.5,0.11993836470512932
IPL8090a_eye_right_13733.png,IPL8090a,9,13733,right,non-lullaby,1,clearly,34,34.5,117.5,172.5,921.2720456652069,7782.5,0.11837739102668897
IPL8090a_eye_right_13753.png,IPL8090a,9,13753,right,non-lullaby,1,clearly,34.5,35,113,171,948.3682823024188,7589.5,0.12495793956155463
IPL8090a_eye_right_13773.png,IPL8090a,9,13773,right,non-lullaby,1,clearly,35.5,34,112.5,171,947.9755832207201,7648,0.12395078232488495
IPL8090a_eye_right_13773.png,IPL8090a,9,13773,right,non-lullaby,2,clearly,37.5,34.5,113.5,170.5,1016.1088738954487,7648,0.13285942388800323
IPL8090a_eye_right_13793.png,IPL8090a,9,13793,right,non-lullaby,1,clearly,38.5,35.5,112,155,1073.4429398234624,8040,0.13351280346062966
IPL8090a_eye_right_13813.png,IPL8090a,9,13813,right,non-lullaby,1,clearly,40,38,112,159,1193.8052083641214,7938.5,0.15038171044455773
IPL8090a_eye_right_13833.png,IPL8090a,9,13833,right,non-lullaby,1,clearly,38,36,113.5,177.5,1074.4246875277092,8006.5,0.1341940532726796
IPL8090a_eye_right_13853.png,IPL8090a,9,13853,right,non-lullaby,1,clearly,35.5,34.5,115,176,961.9164006210249,8508.5,0.113053581785394
IPL8090a_eye_right_13873.png,IPL8090a,9,13873,right,non-lullaby,1,clearly,35,35,115.5,175.5,962.1127501618741,8174,0.11770403109394105
IPL8090a_eye_right_13893.png,IPL8090a,9,13893,right,non-lullaby,1,clearly,37,34.5,111.5,176,1002.5607555768428,7896,0.12697071372553734
IPL8090a_eye_right_13913.png,IPL8090a,9,13913,right,non-lullaby,1,clearly,37.5,33.5,117,172,986.6564427680444,8099,0.12182447743771384
IPL8090a_eye_right_13933.png,IPL8090a,9,13933,right,non-lullaby,1,clearly,34,38,110,186.5,1014.7344271095033,7590,0.13369360040968423
IPL8090a_eye_right_13953.png,IPL8090a,9,13953,right,non-lullaby,1,clearly,33.5,34.5,114.5,179.5,907.7239273466008,7338,0.12370181620967577
IPL8090a_eye_right_13973.png,IPL8090a,9,13973,right,non-lullaby,1,clearly,39.5,36.5,114,165.5,1132.3478020782711,7647,0.1480773900978516
IPL8090a_eye_right_13993.png,IPL8090a,9,13993,right,non-lullaby,1,clearly,38.5,34,115.5,164.5,1028.08619588726,7587.5,0.13549735695383985
IPL8090a_eye_right_14013.png,IPL8090a,9,14013,right,non-lullaby,1,clearly,41.5,37.5,111,142.5,1222.275891787279,7575,0.16135655337125795
IPL8090a_eye_right_14033.png,IPL8090a,9,14033,right,non-lullaby,1,clearly,40,40,110,150,1256.6370614359173,7341,0.17118063771092729
IPL8090a_eye_right_14053.png,IPL8090a,9,14053,right,non-lullaby,1,blink,NA,NA,NA,NA,NA,5537.5,NA
